dateAdded,dateUpdated,address,categories,city,country,keys,latitude,longitude,name,postalCode,province,Big4
2016-03-25T03:01:03Z,2018-06-22T18:30:56Z,1634 W Glenoaks Blvd,Fast Food Restaurant,Glendale,US,us/ca/glendale/1634wglenoaksblvd/-1161002137,34.170497,-118.28943400000001,McDonald's,91201,CA,McDonalds
2016-10-20T05:09:58Z,2018-06-22T18:30:51Z,15950 Los Serranos Country Club Dr,Fast Food Restaurant,Chino Hills,US,us/ca/chinohills/15950losserranoscountryclubdr/-1161002137,33.964895,-117.697501,McDonald's,91709,CA,McDonalds
2016-03-28T06:02:48Z,2018-06-22T18:30:49Z,1570 Sycamore Ave,Fast Food Restaurants,Hercules,US,us/ca/hercules/1570sycamoreave/-1161002137,38.00878,-122.27128799999998,McDonald's,94547,CA,McDonalds
2016-03-27T05:39:41Z,2018-06-22T18:30:45Z,1520 W Valley Blvd,Fast Food Restaurant,Alhambra,US,us/ca/alhambra/1520wvalleyblvd/-1161002137,34.077272,-118.13938,McDonald's,91803,CA,McDonalds
2015-10-23T02:42:44Z,2018-06-22T18:30:45Z,1526 W Edinger Ave,Fast Food Restaurants,Santa Ana,US,us/ca/santaana/1526wedingerave/-1161002137,33.726842,-117.88911599999999,McDonald's,92704,CA,McDonalds
2016-04-01T06:55:06Z,2018-06-22T18:30:44Z,1516 Canyon Del Rey Blvd,Fast Food Restaurant,Seaside,US,us/ca/seaside/1516canyondelreyblvd/-1161002137,36.607914,-121.85598200000001,McDonald's,93955,CA,McDonalds
2015-10-21T17:56:41Z,2018-06-22T18:30:42Z,1500 E Main St,Fast Food Restaurants,Woodland,US,us/ca/woodland/1500emainst/-1161002137,38.676763,-121.750518,McDonald's,95776,CA,McDonalds
2017-06-22T19:35:59Z,2018-06-22T18:30:38Z,1459 Main St,Fast Food Restaurant,Watsonville,US,us/ca/watsonville/1459mainst/-1161002137,36.916716,-121.775824,McDonald's,95076,CA,McDonalds
2016-04-08T08:37:05Z,2018-06-22T18:29:48Z,35 Erie Rd,Fast Food Restaurants,Tallmadge,US,us/oh/tallmadge/35erierd/-891525969,41.100839,-81.437661,Subway,44278,OH,Subway
2015-10-23T02:41:09Z,2018-06-22T18:29:43Z,3200 Broadway,Fast Food Restaurants,Grove City,US,us/oh/grovecity/3200broadway/-891525969,39.896677000000004,-83.081176,Subway,43123,OH,Subway
2016-06-20T17:19:33Z,2018-06-22T18:29:43Z,3212 Mahoning Ave,Fast Food Restaurants,Youngstown,US,us/oh/youngstown/3212mahoningave/-891525969,41.103117,-80.706303,Subway,44509,OH,Subway
2015-10-23T02:48:53Z,2018-06-22T18:29:39Z,1221 E 9 Mile Rd,Taco Place and Fast Food Restaurant,Hazel Park,US,us/mi/hazelpark/1221e9milerd/-864103396,42.461636999999996,-83.092384,Taco Bell,48030,MI,Taco Bell
2015-10-23T00:43:04Z,2018-06-22T18:29:39Z,12200 Gratiot Ave,Fast Food Restaurant,Detroit,US,us/mi/detroit/12200gratiotave/-864103396,42.414696,-82.991078,Taco Bell,48205,MI,Taco Bell
2016-04-04T06:44:34Z,2018-06-22T18:29:38Z,2924 State Rd,Fast Food Restaurants,Cuyahoga Falls,US,us/oh/cuyahogafalls/2924staterd/-891525969,41.151148,-81.508981,Subway,44223,OH,Subway
2017-06-27T05:04:17Z,2018-06-22T18:29:37Z,2838 Whipple Ave NW,Fast Food Restaurants,Canton,US,us/oh/canton/2838whippleavenw/-891525969,40.829692,-81.424453,Subway,44708,OH,Subway
2017-06-29T20:04:55Z,2018-06-22T18:29:30Z,8428 Baltimore Ave,Fast Food Restaurant,College Park,US,us/md/collegepark/8428baltimoreave/-864103396,38.993906,-76.932576,Taco Bell,20740,MD,Taco Bell
2017-07-19T15:29:38Z,2018-06-22T18:29:18Z,109 S Jefferson St,Fast Food Restaurants,La Grange,US,us/tx/lagrange/109sjeffersonst/-891525969,29.905504999999998,-96.876605,Subway,78945,TX,Subway
2017-08-14T19:51:53Z,2018-06-22T18:29:06Z,2132 N Park Rd,Fast food restaurants,Connersville,US,us/in/connersville/2132nparkrd/-2061630068,39.65965,-85.12869,Burger King,47331,IN,Burger King
2015-10-28T16:32:34Z,2018-06-22T18:29:05Z,1018 E Gravis St,Fast Food Restaurants,San Diego,US,us/tx/sandiego/1018egravisst/-891525969,27.761418,-98.22821,Subway,78384,TX,Subway
2017-07-18T03:15:49Z,2018-06-22T18:28:49Z,36100 Hwy 27,Fast Food,Haines City,US,us/fl/hainescity/36100hwy27/-2061630068,28.124645,-81.64031,Burger King,33844,FL,Burger King
2015-09-21T08:44:50Z,2018-06-22T18:28:34Z,860 S Main St,Fast Food Restaurants,Belle Glade,US,us/fl/belleglade/860smainst/-2061630068,26.6752,-80.67163000000001,Burger King,33430,FL,Burger King
2017-04-12T11:10:37Z,2018-06-22T18:28:22Z,1308 N Keller Dr,Fast Food,Effingham,US,us/il/effingham/1308nkellerdr/-2061630068,39.140033,-88.566849,Burger King,62401,IL,Burger King
2016-06-20T17:35:27Z,2018-06-22T18:27:46Z,7085 N Marks Ave,Fast Food Restaurants,Fresno,US,us/ca/fresno/7085nmarksave/-864103396,36.838733000000005,-119.847902,Taco Bell,93711,CA,Taco Bell
2016-03-27T05:39:32Z,2018-06-22T18:27:31Z,7785 N 1st St,Fast Food Restaurant,Fresno,US,us/ca/fresno/7785n1stst/-864103396,36.851564,-119.77503300000001,Taco Bell,93720,CA,Taco Bell
2016-06-20T15:27:55Z,2018-06-22T18:27:26Z,991 W El Camino Real,Fast Food,Sunnyvale,US,us/ca/sunnyvale/991welcaminoreal/-864103396,37.372189,-122.04766299999999,Taco Bell,94087,CA,Taco Bell
2017-06-22T19:35:57Z,2018-06-22T18:27:21Z,1350 Travis Blvd,Fast Food Restaurant,Fairfield,US,us/ca/fairfield/1350travisblvd/-864103396,38.260137,-122.053517,Taco Bell,94533,CA,Taco Bell
2016-03-29T05:02:23Z,2018-06-22T18:27:20Z,500 Contra Costa Blvd,Fast Food,Pleasant Hill,US,us/ca/pleasanthill/500contracostablvd/-864103396,37.981376000000004,-122.06754099999999,Taco Bell,94523,CA,Taco Bell
2016-03-29T05:02:37Z,2018-06-22T18:27:19Z,1700 Contra Costa Blvd,Fast Food Restaurant and Mexican Restaurant,Pleasant Hill,US,us/ca/pleasanthill/1700contracostablvd/-864103396,37.953026,-122.059777,Taco Bell,94523,CA,Taco Bell
2015-11-29T19:32:19Z,2018-06-22T18:27:14Z,3630 Cobb Pkwy Nw,Fast food restaurants,Acworth,US,us/ga/acworth/3630cobbpkwynw/-2061630068,34.04479,-84.69587,Burger King,30101,GA,Burger King
2017-02-11T21:32:05Z,2018-06-22T18:27:13Z,3010 Canton Rd,Fast Food Restaurants,Marietta,US,us/ga/marietta/3010cantonrd/-1161002137,34.02467,-84.52821800000001,McDonald's,30066,GA,McDonalds
2016-03-28T05:15:04Z,2018-06-22T18:27:08Z,500 Sierra St,Fast Food Restaurant,Kingsburg,US,us/ca/kingsburg/500sierrast/-864103396,36.51788,-119.56352700000001,Taco Bell,93631,CA,Taco Bell
2016-04-01T06:51:00Z,2018-06-22T18:27:07Z,867 Oak Park Blvd,Fast Food,Pismo Beach,US,us/ca/pismobeach/867oakparkblvd/-864103396,35.134484,-120.605221,Taco Bell,93449,CA,Taco Bell
2016-04-01T06:50:55Z,2018-06-22T18:27:05Z,1500 W Grand Ave,Fast Food Restaurants,Grover Beach,US,us/ca/groverbeach/1500wgrandave/-864103396,35.121085,-120.61281899999999,Taco Bell,93433,CA,Taco Bell
2016-04-05T04:00:21Z,2018-06-22T18:27:04Z,535 W Tefft St,Fast Food Restaurant and Mexican Restaurant,Nipomo,US,us/ca/nipomo/535wtefftst/-864103396,35.037452,-120.483624,Taco Bell,93444,CA,Taco Bell
2016-03-28T05:34:12Z,2018-06-22T18:26:58Z,3315 Union Ave,Fast Food Restaurant,Bakersfield,US,us/ca/bakersfield/3315unionave/-864103396,35.389522,-119.003386,Taco Bell,93305,CA,Taco Bell
2016-03-28T05:34:51Z,2018-06-22T18:26:57Z,2300 H St,Fast Food Restaurant,Bakersfield,US,us/ca/bakersfield/2300hst/-864103396,35.380387,-119.020827,Taco Bell,93301,CA,Taco Bell
2016-03-28T05:15:08Z,2018-06-22T18:26:56Z,1520 Hillman St,Fast Food Restaurant,Tulare,US,us/ca/tulare/1520hillmanst/-864103396,36.227047,-119.33084299999999,Taco Bell,93274,CA,Taco Bell
2016-03-28T05:15:08Z,2018-06-22T18:26:56Z,510 E Tulare Ave,Fast Food,Tulare,US,us/ca/tulare/510etulareave/-864103396,36.208664,-119.342028,Taco Bell,93274,CA,Taco Bell
2017-06-19T15:36:46Z,2018-06-22T18:26:55Z,826 W University Ave,Fast Food Restaurant,Gainesville,US,us/fl/gainesville/826wuniversityave/-864103396,29.652081,-82.333303,Taco Bell,32601,FL,Taco Bell
2017-07-07T13:14:53Z,2018-06-22T18:26:36Z,31 W Hanover St,Fast Food Restaurants,Spring Grove,US,us/pa/springgrove/31whanoverst/-891525969,39.882529,-76.864965,Subway,17362,PA,Subway
2017-07-02T01:56:07Z,2018-06-22T18:26:35Z,608 E Main St,Fast Food Restaurants,Waynesboro,US,us/pa/waynesboro/608emainst/-891525969,39.753163,-77.573373,Subway,17268,PA,Subway
2016-05-05T12:45:00Z,2018-06-22T18:26:31Z,491 E Sycamore Rd,Fast Food Restaurants,Snow Shoe,US,us/pa/snowshoe/491esycamorerd/-891525969,41.026843,-77.93580899999999,Subway,16874,PA,Subway
2017-07-19T22:26:53Z,2018-06-22T18:26:30Z,1169 S Main St,Fast Food Restaurants,Mansfield,US,us/pa/mansfield/1169smainst/-891525969,41.799828000000005,-77.07628100000001,Subway,16933,PA,Subway
2016-04-02T05:45:09Z,2018-06-22T18:26:30Z,3455 Capital City Mall Dr,Fast Food Restaurants,Camp Hill,US,us/pa/camphill/3455capitalcitymalldr/-891525969,40.222471999999996,-76.930148,Subway,17011,PA,Subway
2016-04-06T03:46:41Z,2018-06-22T18:26:29Z,322 Spring Plz,Fast Food Restaurant,Roaring Spring,US,us/pa/roaringspring/322springplz/-891525969,40.331501,-78.38617099999999,Subway,16673,PA,Subway
2015-09-21T07:37:52Z,2018-06-22T18:26:27Z,3104 W 26th St,Fast Food Restaurants,Erie,US,us/pa/erie/3104w26thst/-891525969,42.086667,-80.142521,Subway,16506,PA,Subway
2016-05-04T23:57:56Z,2018-06-22T18:26:27Z,8035 Perry Hwy,Fast Food Restaurants,Erie,US,us/pa/erie/8035perryhwy/-891525969,42.068814,-80.038942,Subway,16509,PA,Subway
2016-03-28T15:02:41Z,2018-06-22T18:26:27Z,1501 E 38th St,Fast Food Restaurants,Erie,US,us/pa/erie/1501e38thst/-891525969,42.114222,-80.034149,Subway,16510,PA,Subway
2015-10-19T15:05:42Z,2018-06-22T18:26:25Z,116 N Franklin St,Fast Food Restaurants,Titusville,US,us/pa/titusville/116nfranklinst/-891525969,41.627796999999994,-79.673326,Subway,16354,PA,Subway
2015-10-23T01:27:08Z,2018-06-22T18:26:24Z,7421 Crater Lake Hwy,Fast Food Restaurants,White City,US,us/or/whitecity/7421craterlakehwy/-1161002137,42.424354,-122.85108000000001,McDonald's,97503,OR,McDonalds
2017-07-20T14:02:28Z,2018-06-22T18:26:23Z,2100 8th Ct,Fast Food Restaurant,West Linn,US,us/or/westlinn/21008thct/-1161002137,45.346352,-122.651045,McDonald's,97068,OR,McDonalds
2017-07-20T14:02:28Z,2018-06-22T18:26:23Z,18550 Willamette Dr,Fast Food,West Linn,US,us/or/westlinn/18550willamettedr/-1161002137,45.391447,-122.646082,McDonald's,97068,OR,McDonalds
2015-11-15T18:25:16Z,2018-06-22T18:26:21Z,1002 NW Frontage Rd,Fast Food Restaurant,Troutdale,US,us/or/troutdale/1002nwfrontagerd/-1161002137,45.543827,-122.3976,McDonald's,97060,OR,McDonalds
2016-04-02T05:13:43Z,2018-06-22T18:26:17Z,4301 W Wisconsin Ave,Fast Food Restaurant Grand Chute,Appleton,US,us/wi/appleton/4301wwisconsinave/-864103396,44.272996,-88.470975,Taco Bell,54913,WI,Taco Bell
2016-06-07T22:02:53Z,2018-06-22T18:26:16Z,1170 Pulaski Hwy,Fast Food Restaurant and Burger Joint,Bear,US,us/de/bear/1170pulaskihwy/-2061630068,39.630185,-75.664759,Burger King,19701,DE,Burger King
2016-03-30T04:15:51Z,2018-06-22T18:26:16Z,5701 Main St,Fast Food,Springfield,US,us/or/springfield/5701mainst/-1161002137,44.045685,-122.92846499999999,McDonald's,97478,OR,McDonalds
2015-10-19T17:41:15Z,2018-06-22T18:26:12Z,1598 Hawthorne Ave NE,Fast Food Restaurant Northeast Salem,Salem,US,us/or/salem/1598hawthorneavene/-1161002137,44.949393,-122.99253799999998,McDonald's,97301,OR,McDonalds
2015-10-20T01:50:32Z,2018-06-22T18:26:12Z,570 Wallace Rd NW,Fast Food,Salem,US,us/or/salem/570wallacerdnw/-1161002137,44.947221,-123.049783,McDonald's,97304,OR,McDonalds
2015-10-23T03:16:14Z,2018-06-22T18:26:11Z,5090 Commercial St SE,Fast Food Restaurants,Salem,US,us/or/salem/5090commercialstse/-1161002137,44.881341,-123.029824,McDonald's,97306,OR,McDonalds
2017-07-24T21:41:10Z,2018-06-22T18:26:10Z,3540 Highway 90,Fast Food Restaurant,Milton,US,us/fl/milton/3540highway90/-1161002137,30.592351,-87.174869,McDonald's,32571,FL,McDonalds
2016-04-04T04:13:35Z,2018-06-22T18:26:09Z,203 W Oglethorpe Hwy,Fast Food Restaurant,Hinesville,US,us/ga/hinesville/203woglethorpehwy/-1161002137,31.843914,-81.593593,McDonald's,31313,GA,McDonalds
2016-04-04T04:12:41Z,2018-06-22T18:26:09Z,801 Elma G Miles Pkwy,Fast Food Restaurant,Hinesville,US,us/ga/hinesville/801elmagmilespkwy/-1161002137,31.828902000000003,-81.617553,McDonald's,31313,GA,McDonalds
2016-04-05T02:42:47Z,2018-06-22T18:26:09Z,8590 Navarre Pkwy,Fast Food Restaurant,Navarre,US,us/fl/navarre/8590navarrepkwy/-2061630068,30.401603,-86.866497,Burger King,32566,FL,Burger King
2016-04-01T06:41:09Z,2018-06-22T18:26:08Z,965 Dawsonville Hwy,Fast Food,Gainesville,US,us/ga/gainesville/965dawsonvillehwy/-1161002137,34.296844,-83.83715500000001,McDonald's,30501,GA,McDonalds
2016-07-06T20:22:12Z,2018-06-22T18:26:08Z,2125 NW Stewart Pkwy,Fast Food Restaurant,Roseburg,US,us/or/roseburg/2125nwstewartpkwy/-1161002137,43.23357,-123.372345,McDonald's,97470,OR,McDonalds
2017-09-19T09:31:06Z,2018-06-22T18:26:07Z,19 W Franklin Pl,Fast Food Restaurants,Hartwell,US,us/ga/hartwell/19wfranklinpl/-1161002137,34.357912,-82.94130799999999,McDonald's,30643,GA,McDonalds
2017-06-29T02:24:28Z,2018-06-22T18:26:07Z,204 Broad St,Fast Food,Hawkinsville,US,us/ga/hawkinsville/204broadst/-1161002137,32.282152,-83.465677,McDonald's,31036,GA,McDonalds
2015-11-24T19:48:18Z,2018-06-22T18:26:06Z,895 SW Rimrock Way,Fast Food Restaurants,Redmond,US,us/or/redmond/895swrimrockway/-1161002137,44.267184,-121.19426499999999,McDonald's,97756,OR,McDonalds
2015-10-20T04:56:54Z,2018-06-22T18:26:05Z,9100 SE Powell Blvd,Fast Food Restaurant,Portland,US,us/or/portland/9100sepowellblvd/-1161002137,45.496867,-122.570625,McDonald's,97266,OR,McDonalds
2016-03-24T09:46:04Z,2018-06-22T18:26:04Z,1520 NE Grand Ave,Fast Food Restaurants,Portland,US,us/or/portland/1520negrandave/-1161002137,45.534074,-122.660326,McDonald's,97232,OR,McDonalds
2015-11-02T17:33:17Z,2018-06-22T18:26:04Z,18320 SE Stark St,Fast Food Restaurant Rockwood,Portland,US,us/or/portland/18320sestarkst/-1161002137,45.518568,-122.474804,McDonald's,97233,OR,McDonalds
2016-06-04T21:00:22Z,2018-06-22T18:26:03Z,2501 Thompson Bridge Rd,Fast Food,Gainesville,US,us/ga/gainesville/2501thompsonbridgerd/-1161002137,34.33859,-83.84719399999999,McDonald's,30501,GA,McDonalds
2017-06-19T15:32:20Z,2018-06-22T18:26:02Z,3330 NE 82nd Ave,Fast Food Restaurants,Portland,US,us/or/portland/3330ne82ndave/-1161002137,45.547096999999994,-122.578418,McDonald's,97220,OR,McDonalds
2016-03-21T01:38:19Z,2018-06-22T18:26:01Z,7370 Spout Springs Rd,Fast Food Restaurant,Flowery Branch,US,us/ga/flowerybranch/7370spoutspringsrd/-1161002137,34.113731,-83.875289,McDonald's,30542,GA,McDonalds
2015-10-23T03:46:18Z,2018-06-22T18:26:00Z,12005 N Center Ave,Fast Food Restaurant Hayden Island,Portland,US,us/or/portland/12005ncenterave/-1161002137,45.610301,-122.680866,McDonald's,97217,OR,McDonalds
2016-10-26T21:51:32Z,2018-06-22T18:25:59Z,143 Ocilla Hwy,Fast Food Restaurants,Fitzgerald,US,us/ga/fitzgerald/143ocillahwy/-1161002137,31.700146999999998,-83.250732,McDonald's,31750,GA,McDonalds
2016-04-05T03:18:49Z,2018-06-22T18:25:58Z,300 Elbert St,Fast Food Restaurants,Elberton,US,us/ga/elberton/300elbertst/-1161002137,34.109957,-82.864359,McDonald's,30635,GA,McDonalds
2016-03-24T09:55:47Z,2018-06-22T18:25:58Z,8011 NE M L King Blvd,Fast Food Restaurant,Portland,US,us/or/portland/8011nemlkingblvd/-1161002137,45.581668,-122.66145900000001,McDonald's,97211,OR,McDonalds
2015-10-25T18:05:24Z,2018-06-22T18:25:58Z,10970 SE Oak St,Fast Food,Portland,US,us/or/portland/10970seoakst/-1161002137,45.443493,-122.62877900000001,McDonald's,97222,OR,McDonalds
2015-11-22T18:54:04Z,2018-06-22T18:25:57Z,1035 SW 6th Ave,Fast Food Restaurants,Portland,US,us/or/portland/1035sw6thave/-1161002137,45.516651,-122.679915,McDonald's,97204,OR,McDonalds
2015-10-23T03:53:58Z,2018-06-22T18:25:57Z,1831 W Burnside St,Fast Food Restaurants,Portland,US,us/or/portland/1831wburnsidest/-1161002137,45.523,-122.689866,McDonald's,97209,OR,McDonalds
2015-11-30T18:23:52Z,2018-06-22T18:25:56Z,5220 Buford Hwy NE,Fast Food Restaurants,Atlanta,US,us/ga/atlanta/5220bufordhwyne/-1161002137,33.895571999999994,-84.283386,McDonald's,30340,GA,McDonalds
2016-03-24T09:47:59Z,2018-06-22T18:25:56Z,7487 N Ida Ave,Fast Food Restaurant,Portland,US,us/or/portland/7487nidaave/-1161002137,45.586771,-122.73853500000001,McDonald's,97203,OR,McDonalds
2016-03-24T09:53:57Z,2018-06-22T18:25:55Z,1850 SW 6th Ave,Fast Food Restaurant,Portland,US,us/or/portland/1850sw6thave/-1161002137,45.511068,-122.68294099999999,McDonald's,97201,OR,McDonalds
2015-10-20T05:10:52Z,2018-06-22T18:25:55Z,2875 SE Powell Blvd,Fast Food Restaurant,Portland,US,us/or/portland/2875sepowellblvd/-1161002137,45.497752,-122.63583700000001,McDonald's,97202,OR,McDonalds
2016-06-18T15:39:21Z,2018-06-22T18:25:54Z,9502 Highway 5,Fast Food Restaurant,Douglasville,US,us/ga/douglasville/9502highway5/-1161002137,33.724674,-84.76245899999999,McDonald's,30135,GA,McDonalds
2016-04-01T06:35:20Z,2018-06-22T18:25:54Z,943 Maddox Dr,Fast Food Restaurant,Ellijay,US,us/ga/ellijay/943maddoxdr/-1161002137,34.677928,-84.47945,McDonald's,30540,GA,McDonalds
2015-11-07T12:12:37Z,2018-06-22T18:25:54Z,2010 Clackamette Dr,Fast Food Restaurant,Oregon City,US,us/or/oregoncity/2010clackamettedr/-1161002137,45.368912,-122.601786,McDonald's,97045,OR,McDonalds
2015-10-23T22:25:41Z,2018-06-22T18:25:54Z,900 Southgate,Fast Food,Pendleton,US,us/or/pendleton/900southgate/-1161002137,45.656863,-118.810088,McDonald's,97801,OR,McDonalds
2016-03-24T09:47:26Z,2018-06-22T18:25:53Z,830 Commerce Dr,Fast food restaurants,Decatur,US,us/ga/decatur/830commercedr/-1161002137,33.77819,-84.29584200000001,McDonald's,30030,GA,McDonalds
2017-01-04T11:55:51Z,2018-06-22T18:25:53Z,2726 Chapel Hill Rd,Fast Food Restaurant,Douglasville,US,us/ga/douglasville/2726chapelhillrd/-1161002137,33.731508000000005,-84.73673000000001,McDonald's,30135,GA,McDonalds
2015-11-05T18:49:42Z,2018-06-22T18:25:53Z,1450 Molalla Ave,Fast Food Restaurants,Oregon City,US,us/or/oregoncity/1450molallaave/-1161002137,45.334883000000005,-122.58976499999999,McDonald's,97045,OR,McDonalds
2017-07-20T16:09:02Z,2018-06-22T18:25:53Z,1690 E Idaho Ave,Fast Food Restaurants,Ontario,US,us/or/ontario/1690eidahoave/-1161002137,44.024706,-116.940583,McDonald's,97914,OR,McDonalds
2016-11-18T15:47:26Z,2018-06-22T18:25:52Z,47567 Highway 58,Fast Food Restaurants,Oakridge,US,us/or/oakridge/47567highway58/-1161002137,43.747162,-122.48635800000001,McDonald's,97463,OR,McDonalds
2016-03-29T05:22:24Z,2018-06-22T18:25:51Z,1300 N Coast Hwy,Fast Food Restaurant,Newport,US,us/or/newport/1300ncoasthwy/-1161002137,44.647361,-124.053022,McDonald's,97365,OR,McDonalds
2016-05-28T13:46:42Z,2018-06-22T18:25:50Z,142 Carbondale Rd SW,Fast Food Restaurant and Burger Joint,Dalton,US,us/ga/dalton/142carbondalerdsw/-1161002137,34.654579999999996,-84.980898,McDonald's,30721,GA,McDonalds
2015-10-19T17:16:34Z,2018-06-22T18:25:49Z,3036 Villa Rica Hwy,Fast Food Restaurant and Burger Joint,Dallas,US,us/ga/dallas/3036villaricahwy/-1161002137,33.868809000000006,-84.841628,McDonald's,30157,GA,McDonalds
2016-04-01T06:57:15Z,2018-06-22T18:25:48Z,3611 Crater Lake Hwy,Fast Food,Medford,US,us/or/medford/3611craterlakehwy/-1161002137,42.371763,-122.85593200000001,McDonald's,97504,OR,McDonalds
2016-03-28T05:26:26Z,2018-06-22T18:25:47Z,660 Atlanta Rd,Fast Food Restaurant,Cumming,US,us/ga/cumming/660atlantard/-1161002137,34.186966,-84.14245600000001,McDonald's,30040,GA,McDonalds
2016-04-02T03:38:48Z,2018-06-22T18:25:47Z,1140 Biddle Rd,Fast Food Restaurants,Medford,US,us/or/medford/1140biddlerd/-1161002137,42.339557,-122.872146,McDonald's,97504,OR,McDonalds
2015-09-13T06:52:07Z,2018-06-22T18:25:46Z,100 16th St SE,Fast Food Restaurant,Long Beach,US,us/wa/longbeach/10016thstse/-1161002137,46.341977,-124.05442,McDonald's,98631,WA,McDonalds
2015-10-23T03:29:00Z,2018-06-22T18:25:44Z,2080 Crowell Rd N,Fast Food Restaurant,Covington,US,us/ga/covington/2080crowellrdn/-1161002137,33.614464,-83.920178,McDonald's,30014,GA,McDonalds
2015-10-23T00:55:14Z,2018-06-22T18:25:43Z,104 W Nashville Dr,Sandwich Place and Fast Food Restaurant,Nashville,US,us/nc/nashville/104wnashvilledr/-891525969,35.9784,-77.974215,Subway,27856,NC,Subway
2017-11-17T09:38:56Z,2018-06-22T18:25:43Z,2443 W Nc 10 Hwy,Fast Food Restaurants,Newton,US,us/nc/newton/2443wnc10hwy/-891525969,35.646477000000004,-81.26355,Subway,28658,NC,Subway
2015-10-20T01:02:27Z,2018-06-22T18:25:43Z,2320 Salem Rd SE,Fast Food Restaurants,Conyers,US,us/ga/conyers/2320salemrdse/-1161002137,33.627899,-83.977799,McDonald's,30013,GA,McDonalds
2017-07-20T14:50:04Z,2018-06-22T18:25:42Z,1408 Edgewood Dr,Fast Food Restaurants,Mount Airy,US,us/nc/mountairy/1408edgewooddr/-891525969,36.473546,-80.611793,Subway,27030,NC,Subway
2016-04-02T05:42:59Z,2018-06-22T18:25:41Z,336 Williamson Rd,Fast Food Restaurant,Mooresville,US,us/nc/mooresville/336williamsonrd/-891525969,35.582983,-80.874128,Subway,28117,NC,Subway
2017-12-11T05:07:10Z,2018-06-22T18:25:41Z,1255 Burkemont Ave,Fast Food Restaurants,Morganton,US,us/nc/morganton/1255burkemontave/-891525969,35.725336,-81.692565,Subway,28655,NC,Subway
2017-06-20T15:00:52Z,2018-06-22T18:25:40Z,1619 Bradley Park Dr,Fast Food Restaurants,Columbus,US,us/ga/columbus/1619bradleyparkdr/-1161002137,32.5324,-84.96753299999999,McDonald's,31904,GA,McDonalds
2016-04-05T02:58:01Z,2018-06-22T18:25:35Z,4153 W Vernon Ave,Fast Food Restaurant,Kinston,US,us/nc/kinston/4153wvernonave/-891525969,35.262313,-77.64478299999999,Subway,28504,NC,Subway
2015-11-09T18:21:07Z,2018-06-22T18:25:35Z,1130 West Ave,Fast Food Restaurant,Cartersville,US,us/ga/cartersville/1130westave/-1161002137,34.15733,-84.816204,McDonald's,30120,GA,McDonalds
2016-06-20T15:28:35Z,2018-06-22T18:25:34Z,1175 Bankhead Hwy,Fast Food Restaurant,Carrollton,US,us/ga/carrollton/1175bankheadhwy/-1161002137,33.596396,-85.036596,McDonald's,30116,GA,McDonalds
2018-01-18T06:30:45Z,2018-06-22T18:25:18Z,1350 E Woodrow Wilson Ave,Fast Food Restaurants,Jackson,US,us/ms/jackson/1350ewoodrowwilsonave/-1161002137,32.326801,-90.17230699999999,McDonald's,39216,MS,McDonalds
2016-10-26T21:19:47Z,2018-06-22T18:25:09Z,1033 Kingold Blvd,Fast Food Restaurants,Snow Hill,US,us/nc/snowhill/1033kingoldblvd/-1161002137,35.442178999999996,-77.668133,McDonald's,28580,NC,McDonalds
2014-02-03T04:05:16Z,2018-06-22T18:25:08Z,1442 S Bristol St,Fast Food,Santa Ana,US,us/ca/santaana/1442sbristolst/-891525969,33.727985,-117.88515100000001,Subway,92704,CA,Subway
2017-07-18T03:07:41Z,2018-06-22T18:25:06Z,3827 S Bristol St,Fast Food,Santa Ana,US,us/ca/santaana/3827sbristolst/-891525969,33.6964,-117.88540800000001,Subway,92704,CA,Subway
2016-03-30T04:24:24Z,2018-06-22T18:25:06Z,2403 N Tustin Ave,Fast Food,Santa Ana,US,us/ca/santaana/2403ntustinave/-891525969,33.769219,-117.83574399999999,Subway,92705,CA,Subway
2016-10-20T22:32:11Z,2018-06-22T18:25:04Z,10100 Leesville Rd,Fast Food Restaurant,Raleigh,US,us/nc/raleigh/10100leesvillerd/-1161002137,35.909279999999995,-78.727544,McDonald's,27613,NC,McDonalds
2016-10-26T21:21:25Z,2018-06-22T18:25:02Z,103 Centennial Dr,Fast Food Restaurants,Livingston,US,us/mt/livingston/103centennialdr/-1161002137,45.64066,-110.57145200000001,McDonald's,59047,MT,McDonalds
2016-04-02T03:39:32Z,2018-06-22T18:25:02Z,133 N Interchange,Fast Food,Deer Lodge,US,us/mt/deerlodge/133ninterchange/-1161002137,46.411823,-112.724593,McDonald's,59722,MT,McDonalds
2017-07-19T17:54:57Z,2018-06-22T18:25:01Z,1321 N Road St,Fast Food Restaurants,Elizabeth City,US,us/nc/elizabethcity/1321nroadst/-1161002137,36.329474,-76.226337,McDonald's,27909,NC,McDonalds
2016-04-02T05:43:01Z,2018-06-22T18:24:55Z,107 Gateway Blvd,Fast Food,Mooresville,US,us/nc/mooresville/107gatewayblvd/-1161002137,35.557833,-80.856348,McDonald's,28117,NC,McDonalds
2016-04-01T06:57:52Z,2018-06-22T18:24:53Z,1209 N Brightleaf Blvd,Fast Food Restaurant,Smithfield,US,us/nc/smithfield/1209nbrightleafblvd/-1161002137,35.519613,-78.314004,McDonald's,27577,NC,McDonalds
